district_id,year,function_code,function_name,amount,pct
105,2013,2100,Student Support Services,647289.0,10.2
105,2013,2200,Instructional Staff Support,237492.0,3.8
105,2013,2300&2800,Genral Administration & Business,317773.0,5.0
105,2013,2400,School Administration,374468.0,5.9
105,2013,2500,Business Services,3200.0,0.1
105,2013,2600,Plant Operations,798977.0,12.6
105,2013,2700,Transportation,206543.0,3.3
105,2013,2900,Other Support Services,0.0,0.0
105,2013,1500,Non-public Programs,0.0,0.0
105,2013,"1600-1800,2750",Community Programs,0.0,0.0
105,2013,5120,Bond Interest,80145.0,1.3
105,2013,5310+5390,Charter Schools/Other Agencies,22236.0,0.4
105,2013,3100,Food Service,119439.24,1.9
105,2013,4000,Facility Construction,85000.0,
105,2013,5100,Bonds & Notes Principal Repayment,390000.0,
107,2013,1100,Regular Education,1281607.0,83.5
107,2013,1200,Special Programs,78157.0,5.1
107,2013,1300,Vocational Programs,0.0,0.0
107,2013,1400,Other Instructional Programs,0.0,0.0
107,2013,2100,Student Support Services,32747.0,2.1
107,2013,2200,Instructional Staff Support,0.0,0.0
107,2013,2300&2800,Genral Administration & Business,44634.0,2.9
107,2013,2400,School Administration,0.0,0.0
107,2013,2500,Business Services,0.0,0.0
107,2013,2600,Plant Operations,0.0,0.0
107,2013,2700,Transportation,98434.0,6.4
107,2013,2900,Other Support Services,0.0,0.0
107,2013,1500,Non-public Programs,0.0,0.0
107,2013,"1600-1800,2750",Community Programs,0.0,0.0
107,2013,5120,Bond Interest,0.0,0.0
107,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
107,2013,3100,Food Service,0.0,0.0
107,2013,4000,Facility Construction,0.0,
107,2013,5100,Bonds & Notes Principal Repayment,0.0,
111,2013,1100,Regular Education,27714903.0,39.9
111,2013,1200,Special Programs,12754649.0,18.4
111,2013,1300,Vocational Programs,1158045.0,1.7
111,2013,1400,Other Instructional Programs,1126489.0,1.6
111,2013,2100,Student Support Services,5206663.0,7.5
111,2013,2200,Instructional Staff Support,2757947.0,4.0
111,2013,2300&2800,Genral Administration & Business,1497092.0,2.2
111,2013,2400,School Administration,3380773.0,4.9
111,2013,2500,Business Services,602504.0,0.9
111,2013,2600,Plant Operations,5715947.0,8.2
111,2013,2700,Transportation,2588140.0,3.7
111,2013,2900,Other Support Services,0.0,0.0
111,2013,1500,Non-public Programs,0.0,0.0
111,2013,"1600-1800,2750",Community Programs,564482.0,0.8
111,2013,5120,Bond Interest,3354190.0,4.8
111,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
111,2013,3100,Food Service,1035653.9400000001,1.5
111,2013,4000,Facility Construction,5758939.0,
111,2013,5100,Bonds & Notes Principal Repayment,3847855.0,
112,2013,1100,Regular Education,14995128.0,35.6
112,2013,1200,Special Programs,9018722.0,21.4
112,2013,1300,Vocational Programs,1135504.0,2.7
112,2013,1400,Other Instructional Programs,859265.0,2.0
112,2013,2100,Student Support Services,2270085.0,5.4
112,2013,2200,Instructional Staff Support,1541075.0,3.7
112,2013,2300&2800,Genral Administration & Business,1953014.0,4.6
112,2013,2400,School Administration,2745051.0,6.5
112,2013,2500,Business Services,1524.0,0.0
112,2013,2600,Plant Operations,4260630.0,10.1
112,2013,2700,Transportation,2082022.0,4.9
112,2013,2900,Other Support Services,0.0,0.0
112,2013,1500,Non-public Programs,0.0,0.0
112,2013,"1600-1800,2750",Community Programs,23828.0,0.1
112,2013,5120,Bond Interest,536908.0,1.3
112,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
112,2013,3100,Food Service,743993.7499999999,1.8
112,2013,4000,Facility Construction,3764656.0,
112,2013,5100,Bonds & Notes Principal Repayment,986751.0,
113,2013,1100,Regular Education,11986788.0,39.5
113,2013,1200,Special Programs,5234624.0,17.2
113,2013,1300,Vocational Programs,804405.0,2.6
113,2013,1400,Other Instructional Programs,642173.0,2.1
113,2013,2100,Student Support Services,2505698.0,8.2
113,2013,2200,Instructional Staff Support,698037.0,2.3
113,2013,2300&2800,Genral Administration & Business,948548.0,3.1
113,2013,2400,School Administration,1600902.0,5.3
113,2013,2500,Business Services,0.0,0.0
113,2013,2600,Plant Operations,3746200.0,12.3
113,2013,2700,Transportation,745427.0,2.5
113,2013,2900,Other Support Services,0.0,0.0
113,2013,1500,Non-public Programs,0.0,0.0
113,2013,"1600-1800,2750",Community Programs,33519.0,0.1
113,2013,5120,Bond Interest,995225.0,3.3
113,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
113,2013,3100,Food Service,431311.69,1.4
113,2013,4000,Facility Construction,13648.0,
113,2013,5100,Bonds & Notes Principal Repayment,1850000.0,
114,2013,1100,Regular Education,20267.0,39.8
114,2013,1200,Special Programs,0.0,0.0
114,2013,1300,Vocational Programs,0.0,0.0
114,2013,1400,Other Instructional Programs,0.0,0.0
114,2013,2100,Student Support Services,0.0,0.0
114,2013,2200,Instructional Staff Support,0.0,0.0
114,2013,2300&2800,Genral Administration & Business,0.0,0.0
114,2013,2400,School Administration,0.0,0.0
114,2013,2500,Business Services,0.0,0.0
114,2013,2600,Plant Operations,0.0,0.0
114,2013,2700,Transportation,30656.0,60.2
114,2013,2900,Other Support Services,0.0,0.0
114,2013,1500,Non-public Programs,0.0,0.0
114,2013,"1600-1800,2750",Community Programs,0.0,0.0
114,2013,5120,Bond Interest,0.0,0.0
114,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
114,2013,3100,Food Service,0.0,0.0
114,2013,4000,Facility Construction,0.0,
114,2013,5100,Bonds & Notes Principal Repayment,0.0,
115,2013,1100,Regular Education,2088347.0,59.9
115,2013,1200,Special Programs,403668.0,11.6
115,2013,1300,Vocational Programs,0.0,0.0
115,2013,1400,Other Instructional Programs,34436.0,1.0
115,2013,2100,Student Support Services,77147.0,2.2
115,2013,2200,Instructional Staff Support,77074.0,2.2
115,2013,2300&2800,Genral Administration & Business,177199.0,5.1
115,2013,2400,School Administration,167526.0,4.8
115,2013,2500,Business Services,1104.0,0.0
115,2013,2600,Plant Operations,250164.0,7.2
115,2013,2700,Transportation,155441.0,4.5
115,2013,2900,Other Support Services,0.0,0.0
115,2013,1500,Non-public Programs,0.0,0.0
115,2013,"1600-1800,2750",Community Programs,0.0,0.0
115,2013,5120,Bond Interest,11489.0,0.3
115,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
115,2013,3100,Food Service,41651.0,1.2
115,2013,4000,Facility Construction,0.0,
115,2013,5100,Bonds & Notes Principal Repayment,51071.0,
117,2013,1100,Regular Education,981008.0,72.1
117,2013,1200,Special Programs,188757.0,13.9
117,2013,1300,Vocational Programs,0.0,0.0
117,2013,1400,Other Instructional Programs,0.0,0.0
117,2013,2100,Student Support Services,399.0,0.0
117,2013,2200,Instructional Staff Support,11183.0,0.8
117,2013,2300&2800,Genral Administration & Business,86568.0,6.4
117,2013,2400,School Administration,0.0,0.0
117,2013,2500,Business Services,0.0,0.0
117,2013,2600,Plant Operations,23065.0,1.7
117,2013,2700,Transportation,68718.0,5.1
117,2013,2900,Other Support Services,0.0,0.0
117,2013,1500,Non-public Programs,0.0,0.0
117,2013,"1600-1800,2750",Community Programs,0.0,0.0
117,2013,5120,Bond Interest,0.0,0.0
117,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
117,2013,3100,Food Service,0.0,0.0
117,2013,4000,Facility Construction,0.0,
117,2013,5100,Bonds & Notes Principal Repayment,0.0,
127,2013,1100,Regular Education,6230194.0,54.2
127,2013,1200,Special Programs,2626938.0,22.8
127,2013,1300,Vocational Programs,0.0,0.0
127,2013,1400,Other Instructional Programs,27032.0,0.2
127,2013,2100,Student Support Services,501683.0,4.4
127,2013,2200,Instructional Staff Support,177351.0,1.5
127,2013,2300&2800,Genral Administration & Business,280551.0,2.4
127,2013,2400,School Administration,362739.0,3.2
127,2013,2500,Business Services,0.0,0.0
127,2013,2600,Plant Operations,550747.0,4.8
127,2013,2700,Transportation,661276.0,5.8
127,2013,2900,Other Support Services,0.0,0.0
127,2013,1500,Non-public Programs,0.0,0.0
127,2013,"1600-1800,2750",Community Programs,0.0,0.0
127,2013,5120,Bond Interest,0.0,0.0
127,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
127,2013,3100,Food Service,81383.6,0.7
127,2013,4000,Facility Construction,0.0,
127,2013,5100,Bonds & Notes Principal Repayment,0.0,
131,2013,1100,Regular Education,39461655.0,52.4
131,2013,1200,Special Programs,14986555.0,19.9
131,2013,1300,Vocational Programs,0.0,0.0
131,2013,1400,Other Instructional Programs,261427.0,0.3
131,2013,2100,Student Support Services,6520912.0,8.7
131,2013,2200,Instructional Staff Support,1284157.0,1.7
131,2013,2300&2800,Genral Administration & Business,972213.0,1.3
131,2013,2400,School Administration,3055129.0,4.1
131,2013,2500,Business Services,465011.0,0.6
131,2013,2600,Plant Operations,4087094.0,5.4
131,2013,2700,Transportation,2824881.0,3.8
131,2013,2900,Other Support Services,0.0,0.0
131,2013,1500,Non-public Programs,0.0,0.0
131,2013,"1600-1800,2750",Community Programs,157887.0,0.2
131,2013,5120,Bond Interest,649372.0,0.9
131,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
131,2013,3100,Food Service,563166.48,0.7
131,2013,4000,Facility Construction,0.0,
131,2013,5100,Bonds & Notes Principal Repayment,1920000.0,
141,2013,1100,Regular Education,17992518.0,38.0
141,2013,1200,Special Programs,8345568.0,17.6
141,2013,1300,Vocational Programs,2325848.0,4.9
141,2013,1400,Other Instructional Programs,565939.0,1.2
141,2013,2100,Student Support Services,3389984.0,7.2
141,2013,2200,Instructional Staff Support,1517757.0,3.2
141,2013,2300&2800,Genral Administration & Business,1926119.0,4.1
141,2013,2400,School Administration,2347266.0,5.0
141,2013,2500,Business Services,179815.0,0.4
141,2013,2600,Plant Operations,3878389.0,8.2
141,2013,2700,Transportation,1677319.0,3.5
141,2013,2900,Other Support Services,0.0,0.0
141,2013,1500,Non-public Programs,0.0,0.0
141,2013,"1600-1800,2750",Community Programs,1020287.0,2.2
141,2013,5120,Bond Interest,1549134.0,3.3
141,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
141,2013,3100,Food Service,625658.6200000001,1.3
141,2013,4000,Facility Construction,0.0,
141,2013,5100,Bonds & Notes Principal Repayment,2439195.0,
142,2013,1100,Regular Education,9106594.0,44.5
142,2013,1200,Special Programs,2779231.0,13.6
142,2013,1300,Vocational Programs,33899.0,0.2
142,2013,1400,Other Instructional Programs,748882.0,3.7
142,2013,2100,Student Support Services,1129699.0,5.5
142,2013,2200,Instructional Staff Support,690553.0,3.4
142,2013,2300&2800,Genral Administration & Business,818171.0,4.0
142,2013,2400,School Administration,1921233.0,9.4
142,2013,2500,Business Services,0.0,0.0
142,2013,2600,Plant Operations,1855717.0,9.1
142,2013,2700,Transportation,173401.0,0.8
142,2013,2900,Other Support Services,0.0,0.0
142,2013,1500,Non-public Programs,0.0,0.0
142,2013,"1600-1800,2750",Community Programs,0.0,0.0
142,2013,5120,Bond Interest,1124713.0,5.5
142,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
142,2013,3100,Food Service,81743.44999999995,0.4
142,2013,4000,Facility Construction,113735.0,
142,2013,5100,Bonds & Notes Principal Repayment,2354211.0,
147,2013,1100,Regular Education,417595.0,75.2
147,2013,1200,Special Programs,71.0,0.0
147,2013,1300,Vocational Programs,0.0,0.0
147,2013,1400,Other Instructional Programs,232.0,0.0
147,2013,2100,Student Support Services,10759.0,1.9
147,2013,2200,Instructional Staff Support,0.0,0.0
147,2013,2300&2800,Genral Administration & Business,25667.0,4.6
147,2013,2400,School Administration,0.0,0.0
147,2013,2500,Business Services,0.0,0.0
147,2013,2600,Plant Operations,0.0,0.0
147,2013,2700,Transportation,87004.0,15.7
147,2013,2900,Other Support Services,0.0,0.0
147,2013,1500,Non-public Programs,0.0,0.0
147,2013,"1600-1800,2750",Community Programs,0.0,0.0
147,2013,5120,Bond Interest,0.0,0.0
147,2013,5310+5390,Charter Schools/Other Agencies,13786.74,2.5
147,2013,3100,Food Service,0.0,0.0
147,2013,4000,Facility Construction,0.0,
147,2013,5100,Bonds & Notes Principal Repayment,0.0,
149,2013,1100,Regular Education,3154701.0,62.8
149,2013,1200,Special Programs,480498.0,9.6
149,2013,1300,Vocational Programs,0.0,0.0
149,2013,1400,Other Instructional Programs,789.0,0.0
149,2013,2100,Student Support Services,242896.0,4.8
149,2013,2200,Instructional Staff Support,110949.0,2.2
149,2013,2300&2800,Genral Administration & Business,170057.0,3.4
149,2013,2400,School Administration,187806.0,3.7
149,2013,2500,Business Services,9491.0,0.2
149,2013,2600,Plant Operations,309982.0,6.2
149,2013,2700,Transportation,319213.0,6.4
149,2013,2900,Other Support Services,0.0,0.0
149,2013,1500,Non-public Programs,0.0,0.0
149,2013,"1600-1800,2750",Community Programs,0.0,0.0
149,2013,5120,Bond Interest,13157.0,0.3
149,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
149,2013,3100,Food Service,19928.199999999997,0.4
149,2013,4000,Facility Construction,0.0,
149,2013,5100,Bonds & Notes Principal Repayment,60000.0,
153,2013,1100,Regular Education,1237982.0,48.1
153,2013,1200,Special Programs,439667.0,17.1
153,2013,1300,Vocational Programs,0.0,0.0
153,2013,1400,Other Instructional Programs,6771.0,0.3
153,2013,2100,Student Support Services,203293.0,7.9
153,2013,2200,Instructional Staff Support,155343.0,6.0
153,2013,2300&2800,Genral Administration & Business,77147.0,3.0
153,2013,2400,School Administration,187503.0,7.3
153,2013,2500,Business Services,0.0,0.0
153,2013,2600,Plant Operations,171280.0,6.7
153,2013,2700,Transportation,75668.0,2.9
153,2013,2900,Other Support Services,0.0,0.0
153,2013,1500,Non-public Programs,0.0,0.0
153,2013,"1600-1800,2750",Community Programs,0.0,0.0
153,2013,5120,Bond Interest,0.0,0.0
153,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
153,2013,3100,Food Service,18286.14,0.7
153,2013,4000,Facility Construction,41800.0,
153,2013,5100,Bonds & Notes Principal Repayment,0.0,
159,2013,1100,Regular Education,630706.0,91.1
159,2013,1200,Special Programs,848.0,0.1
159,2013,1300,Vocational Programs,0.0,0.0
159,2013,1400,Other Instructional Programs,0.0,0.0
159,2013,2100,Student Support Services,0.0,0.0
159,2013,2200,Instructional Staff Support,0.0,0.0
159,2013,2300&2800,Genral Administration & Business,26397.0,3.8
159,2013,2400,School Administration,0.0,0.0
159,2013,2500,Business Services,0.0,0.0
159,2013,2600,Plant Operations,0.0,0.0
159,2013,2700,Transportation,34317.0,5.0
159,2013,2900,Other Support Services,0.0,0.0
159,2013,1500,Non-public Programs,0.0,0.0
159,2013,"1600-1800,2750",Community Programs,0.0,0.0
159,2013,5120,Bond Interest,0.0,0.0
159,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
159,2013,3100,Food Service,0.0,0.0
159,2013,4000,Facility Construction,0.0,
159,2013,5100,Bonds & Notes Principal Repayment,0.0,
162,2013,1100,Regular Education,182187.0,91.1
162,2013,1200,Special Programs,0.0,0.0
162,2013,1300,Vocational Programs,0.0,0.0
162,2013,1400,Other Instructional Programs,0.0,0.0
162,2013,2100,Student Support Services,0.0,0.0
162,2013,2200,Instructional Staff Support,0.0,0.0
162,2013,2300&2800,Genral Administration & Business,10688.0,5.3
162,2013,2400,School Administration,0.0,0.0
162,2013,2500,Business Services,0.0,0.0
162,2013,2600,Plant Operations,0.0,0.0
162,2013,2700,Transportation,7200.0,3.6
162,2013,2900,Other Support Services,0.0,0.0
162,2013,1500,Non-public Programs,0.0,0.0
162,2013,"1600-1800,2750",Community Programs,0.0,0.0
162,2013,5120,Bond Interest,0.0,0.0
162,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
162,2013,3100,Food Service,0.0,0.0
162,2013,4000,Facility Construction,0.0,
162,2013,5100,Bonds & Notes Principal Repayment,0.0,
165,2013,1100,Regular Education,5809102.0,36.9
165,2013,1200,Special Programs,2966532.0,18.8
165,2013,1300,Vocational Programs,94905.0,0.6
165,2013,1400,Other Instructional Programs,310603.0,2.0
165,2013,2100,Student Support Services,1241875.0,7.9
165,2013,2200,Instructional Staff Support,975964.0,6.2
165,2013,2300&2800,Genral Administration & Business,759471.0,4.8
165,2013,2400,School Administration,918548.0,5.8
165,2013,2500,Business Services,0.0,0.0
165,2013,2600,Plant Operations,1502678.0,9.5
165,2013,2700,Transportation,625757.0,4.0
165,2013,2900,Other Support Services,0.0,0.0
165,2013,1500,Non-public Programs,0.0,0.0
165,2013,"1600-1800,2750",Community Programs,0.0,0.0
165,2013,5120,Bond Interest,416213.0,2.6
165,2013,5310+5390,Charter Schools/Other Agencies,0.0,0.0
165,2013,3100,Food Service,133169.31,0.8
165,2013,4000,Facility Construction,42086.0,
165,2013,5100,Bonds & Notes Principal Repayment,495000.0,
167,2013,1100,Regular Education,4980650.0,58.5
167,2013,1200,Special Programs,1114701.0,13.1
167,2013,1300,Vocational Programs,0.0,0.0
167,2013,1400,Other Instructional Programs,51862.0,0.6
167,2013,2100,Student Support Services,591634.0,6.9
167,2013,2200,Instructional Staff Support,102683.0,1.2
167,2013,2300&2800,Genral Administration & Business,243384.0,2.9
167,2013,2400,School Administration,509532.0,6.0
167,2013,2500,Business Services,0.0,0.0
167,2013,2600,Plant Operations,429633.0,5.0
167,2013,2700,Transportation,374746.0,4.4
167,2013,2900,Other Support Services,0.0,0.0
167,2013,1500,Non-public Programs,0.0,0.0
167,2013,"1600-1800,2750",Community Programs,0.0,0.0
167,2013,5120,Bond Interest,0.0,0.0
167,2013,5310+5390,Charter Schools/Other Agencies,29826.53,0.4
167,2013,3100,Food Service,86922.75,1.0
167,2013,4000,Facility Construction,0.0,
167,2013,5100,Bonds & Notes Principal Repayment,0.0,
171,2013,1100,Regular Education,208253.0,39.2
171,2013,1200,Special Programs,36705.0,6.9
171,2013,1300,Vocational Programs,0.0,0.0
171,2013,1400,Other Instructional Programs,2782.0,0.5
171,2013,2100,Student Support Services,46501.0,8.7
171,2013,2200,Instructional Staff Support,11484.0,2.2
171,2013,2300&2800,Genral Administration & Business,56890.0,10.7
171,2013,2400,School Administration,49802.0,9.4
171,2013,2500,Business Services,0.0,0.0
171,2013,2600,Plant Operations,38092.0,7.2
171,2013,2700,Transportation,54971.0,10.3
171,2013,2900,Other Support Services,0.0,0.0
171,2013,1500,Non-public Programs,0.0,0.0
171,2013,"1600-1800,2750",Community Programs,8430.0,1.6
171,2013,5120,Bond Interest,0.0,0.0
171,2013,5310+5390,Charter Schools/Other Agencies,2582.32,0.5
171,2013,3100,Food Service,15003.44,2.8
