district_id,year,source_code,source_name,amount,pct
555,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",150254.58999999985,0.8
555,2025,3111&3112&3119,State Foundation/Adequacy Aid,6324507.0,33.2
555,2025,3120-3900,Other State Aid,540676.0,2.8
555,2025,4000,Federal Aid,739027.0,3.9
555,2025,5300-5600,Other,0.0,0.0
555,2025,5110&5140,Sales of Bonds & Notes,0.0,
559,2025,1100,Local Property Tax,1370430.0,55.2
559,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",5248.310000000056,0.2
559,2025,3111&3112&3119,State Foundation/Adequacy Aid,628417.0,25.3
559,2025,3120-3900,Other State Aid,298574.0,12.0
559,2025,4000,Federal Aid,178676.0,7.2
559,2025,5300-5600,Other,0.0,0.0
559,2025,5110&5140,Sales of Bonds & Notes,0.0,
563,2025,1100,Local Property Tax,2736917.0,66.7
563,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",99018.58000000007,2.4
563,2025,3111&3112&3119,State Foundation/Adequacy Aid,1046177.0,25.5
563,2025,3120-3900,Other State Aid,25299.0,0.6
563,2025,4000,Federal Aid,198650.0,4.8
563,2025,5300-5600,Other,0.0,0.0
563,2025,5110&5140,Sales of Bonds & Notes,0.0,
568,2025,1100,Local Property Tax,12706219.0,49.4
568,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1147940.0700000003,4.5
568,2025,3111&3112&3119,State Foundation/Adequacy Aid,9174280.0,35.7
568,2025,3120-3900,Other State Aid,479275.0,1.9
568,2025,4000,Federal Aid,2224350.0,8.6
568,2025,5300-5600,Other,0.0,0.0
568,2025,5110&5140,Sales of Bonds & Notes,0.0,
572,2025,1100,Local Property Tax,11750585.0,75.1
572,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",109781.12000000104,0.7
572,2025,3111&3112&3119,State Foundation/Adequacy Aid,2835890.0,18.1
572,2025,3120-3900,Other State Aid,67120.0,0.4
572,2025,4000,Federal Aid,883225.0,5.6
572,2025,5300-5600,Other,0.0,0.0
572,2025,5110&5140,Sales of Bonds & Notes,0.0,
573,2025,1100,Local Property Tax,4935028.0,42.8
573,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",41393.56000000052,0.4
573,2025,3111&3112&3119,State Foundation/Adequacy Aid,4874187.0,42.2
573,2025,3120-3900,Other State Aid,129080.0,1.1
573,2025,4000,Federal Aid,1560476.0,13.5
573,2025,5300-5600,Other,0.0,0.0
573,2025,5110&5140,Sales of Bonds & Notes,0.0,
575,2025,1100,Local Property Tax,51425748.0,74.9
575,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1023142.8699999973,1.5
575,2025,3111&3112&3119,State Foundation/Adequacy Aid,13750506.0,20.0
575,2025,3120-3900,Other State Aid,1228473.0,1.8
575,2025,4000,Federal Aid,1252831.0,1.8
575,2025,5300-5600,Other,0.0,0.0
575,2025,5110&5140,Sales of Bonds & Notes,0.0,
712,2025,1100,Local Property Tax,0.0,0.0
712,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",673494.0,15.2
712,2025,3111&3112&3119,State Foundation/Adequacy Aid,3596383.0,81.1
712,2025,3120-3900,Other State Aid,30056.0,0.7
712,2025,4000,Federal Aid,136460.0,3.1
712,2025,5300-5600,Other,0.0,0.0
712,2025,5110&5140,Sales of Bonds & Notes,0.0,
579,2025,1100,Local Property Tax,317829.0,73.3
579,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",43.9199999999837,0.0
579,2025,3111&3112&3119,State Foundation/Adequacy Aid,115522.0,26.7
579,2025,3120-3900,Other State Aid,0.0,0.0
579,2025,4000,Federal Aid,0.0,0.0
579,2025,5300-5600,Other,0.0,0.0
579,2025,5110&5140,Sales of Bonds & Notes,0.0,
581,2025,1100,Local Property Tax,26528382.0,75.1
581,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",512510.37000000104,1.4
581,2025,3111&3112&3119,State Foundation/Adequacy Aid,5561540.0,15.7
581,2025,3120-3900,Other State Aid,1712175.0,4.8
581,2025,4000,Federal Aid,1032972.0,2.9
581,2025,5300-5600,Other,0.0,0.0
581,2025,5110&5140,Sales of Bonds & Notes,0.0,
582,2025,1100,Local Property Tax,14732892.0,40.9
582,2025,R_tuition_food_other_local,"Tuition, Food & Other Local Services",1083131.0,3.0
582,2025,3111&3112&3119,State Foundation/Adequacy Aid,10065740.0,28.0
582,2025,3120-3900,Other State Aid,5650633.0,15.7
582,2025,4000,Federal Aid,4471505.0,12.4
582,2025,5300-5600,Other,0.0,0.0
582,2025,5110&5140,Sales of Bonds & Notes,0.0,
